src-text	src-lang	tgt-text	tgt-lang	tgt-lang-var
Ehegattin	deu	snoubenec	ces	106
Ehepartnerin	deu	snoubenec	ces	106
Frau	deu	snoubenec	ces	106
Gattin	deu	snoubenec	ces	106
Weib	deu	snoubenec	ces	106
comrade	eng	snoubenec	ces	106
consort	eng	snoubenec	ces	106
friend	eng	snoubenec	ces	106
husband	eng	snoubenec	ces	106
spouse	eng	snoubenec	ces	106
wife	eng	snoubenec	ces	106
femme	fra	snoubenec	ces	106
mariée	fra	snoubenec	ces	106
épouse	fra	snoubenec	ces	106
époux	fra	snoubenec	ces	106
compagnon	nld	snoubenec	ces	106
echtgenote	nld	snoubenec	ces	106
eega	nld	snoubenec	ces	106
gade	nld	snoubenec	ces	106
gemaal	nld	snoubenec	ces	106
gemalin	nld	snoubenec	ces	106
kameraad	nld	snoubenec	ces	106
maat	nld	snoubenec	ces	106
makker	nld	snoubenec	ces	106
vrouw	nld	snoubenec	ces	106
жена	rus	snoubenec	ces	106
женщина	rus	snoubenec	ces	106
супруг	rus	snoubenec	ces	106
супруга	rus	snoubenec	ces	106
товарищ	rus	snoubenec	ces	106
cónyuge	spa	snoubenec	ces	106
esposa	spa	snoubenec	ces	106
esposo	spa	snoubenec	ces	106
black widow spiders	eng	snovačka	ces	106
nuptial	eng	snubní	ces	106
nuptial	eng	snubní	ces	106
nuptial	eng	snubní	ces	106
nuptial	eng	snubní	ces	106
reader	eng	snímač	ces	106
reader	eng	snímač	ces	106
lecteur	fra	snímač	ces	106
Leser	deu	snímač	ces	106
reader	eng	snímač	ces	106
white	eng	sníh	ces	106
-	deu	sníh	ces	106
blanche	fra	sníh	ces	106
call	eng	snít	ces	106
-n	deu	sněhule severní	ces	106
-n	deu	sněhová vločka	ces	106
reno	spa	sob	ces	106
олень	rus	sob	ces	106
reno	spa	sob	ces	106
reno	spa	sob	ces	106
reno	spa	sob	ces	106
reno	spa	sob	ces	106
олень	rus	sob	ces	106
reno	spa	sob	ces	106
roe deer	eng	sob	ces	106
reno	spa	sob	ces	106
reno	spa	sob karibu	ces	106
roe deer	eng	sob-animal	ces	106
reno	spa	sob-animal	ces	106
egoísta	spa	sobec	ces	106
égoïste	fra	sobec	ces	106
egoísta	spa	sobec	ces	106
égoïste	fra	sobec	ces	106
egoísta	spa	sobec	ces	106
egoísta	spa	sobecký	ces	106
égoïste	fra	sobecký	ces	106
egoísta	spa	sobecký	ces	106
égoïste	fra	sobecký	ces	106
egoísta	spa	sobecký	ces	106
égoïste	fra	sobecký	ces	106
egoísta	spa	sobecký	ces	106
-e	deu	sobota	ces	106
sculptor	eng	sochař	ces	106
скульптор	rus	sochař	ces	106
скульптор	rus	sochař	ces	106
скульптор	rus	sochař	ces	106
sculptor	eng	sochař	ces	106
sculpteur	fra	sochař	ces	106
Bildhauer	deu	sochař	ces	106
beeldhouwer	nld	sochař	ces	106
sculptor	eng	sochař	ces	106
Bildhauer	deu	sochař	ces	106
beeldhouwer	nld	sochař	ces	106
sculpteur	fra	sochař	ces	106
sculptor	eng	sochař	ces	106
скульптор	rus	sochař	ces	106
escultora	spa	sochař	ces	106
sculptor	eng	sochař	ces	106
Bildhauer	deu	sochař	ces	106
Bildhauerin	deu	sochař	ces	106
sculpteur	fra	sochař	ces	106
beeldhouwer	nld	sochař	ces	106
скульптор	rus	sochař	ces	106
sculptor	eng	sochař	ces	106
скульптор	rus	sochař	ces	106
скульптор	rus	sochař	ces	106
sculptor	eng	sochař	ces	106
sculpteur	fra	sochař	ces	106
beeldhouwer	nld	sochař	ces	106
Bildhauer	deu	sochař	ces	106
sculptor	eng	sochař	ces	106
sculpteur	fra	sochař	ces	106
Bildhauer	deu	sochař	ces	106
Bildhauerin	deu	sochař	ces	106
sculptor	eng	sochař	ces	106
sculpteur	fra	sochař	ces	106
beeldhouwer	nld	sochař	ces	106
ваятель	rus	sochař	ces	106
скульптор	rus	sochař	ces	106
escultora	spa	sochař	ces	106
Bildhauer	deu	sochař	ces	106
Bildhauerin	deu	sochař	ces	106
sculptor	eng	sochař	ces	106
sculpteur	fra	sochař	ces	106
beeldhouwer	nld	sochař	ces	106
ваятель	rus	sochař	ces	106
скульптор	rus	sochař	ces	106
escultora	spa	sochař	ces	106
sculptress	eng	sochař	ces	106
beeldhouwster	nld	sochař	ces	106
женщина-скульптор	rus	sochař	ces	106
sculptor	eng	sochařka	ces	106
sculptress	eng	sochařka	ces	106
sculptress	eng	sochařka	ces	106
Bildhauerin	deu	sochařka	ces	106
beeldhouwer	nld	sochařka	ces	106
sculptor	eng	sochařka	ces	106
sculptress	eng	sochařka	ces	106
Bildhauer	deu	sochařka	ces	106
Bildhauerin	deu	sochařka	ces	106
sculptor	eng	sochařka	ces	106
sculpteur	fra	sochařka	ces	106
beeldhouwer	nld	sochařka	ces	106
ваятель	rus	sochařka	ces	106
скульптор	rus	sochařka	ces	106
escultora	spa	sochařka	ces	106
sculptress	eng	sochařka	ces	106
beeldhouwster	nld	sochařka	ces	106
женщина-скульптор	rus	sochařka	ces	106
Bildhauer	deu	sochaři	ces	106
Soziologin	deu	sociolog	ces	106
Soziologin	deu	sociolog	ces	106
aid	eng	sociální pomoc	ces	106
adversaire	fra	sok	ces	106
Wettkämpfer	deu	sok	ces	106
adversaire	fra	sok	ces	106
opposant	fra	sok	ces	106
соперница	rus	sokyně	ces	106
-n	deu	sokol	ces	106
pipe	eng	sopouch	ces	106
pipe	eng	sopouch	ces	106
Rohr	deu	sopouch	ces	106
pipe	eng	sopouch	ces	106
canal	fra	sopouch	ces	106
conduit	fra	sopouch	ces	106
tube	fra	sopouch	ces	106
tuyau	fra	sopouch	ces	106
pijp	nld	sopouch	ces	106
труба	rus	sopouch	ces	106
трубопровод	rus	sopouch	ces	106
conducto	spa	sopouch	ces	106
tubería	spa	sopouch	ces	106
сопрано	rus	soprán	ces	106
сопрано	rus	soprán	ces	106
сопрано	rus	sopranistka	ces	106
modèle	fra	sorta	ces	106
juge	fra	soudce	ces	106
judge	eng	soudce	ces	106
rechter	nld	soudce	ces	106
juge	fra	soudce	ces	106
judge	eng	soudce	ces	106
juez	spa	soudce	ces	106
jurist	eng	soudce	ces	106
rechter	nld	soudce	ces	106
rechter	nld	soudce	ces	106
judge	eng	soudce	ces	106
jurist	eng	soudce	ces	106
juge	fra	soudce	ces	106
juez	spa	soudce	ces	106
jurist	nld	soudce	ces	106
judge	eng	soudce	ces	106
jurist	eng	soudce	ces	106
rechter	nld	soudce	ces	106
juge	fra	soudce	ces	106
judge	eng	soudce	ces	106
juez	spa	soudce	ces	106
judge	eng	soudce	ces	106
juge	fra	soudce	ces	106
rechter	nld	soudce	ces	106
juez	spa	soudce	ces	106
judge	eng	soudce	ces	106
judge	eng	soudce	ces	106
Richterin	deu	soudce	ces	106
juge	fra	soudce	ces	106
rechter	nld	soudce	ces	106
juez	spa	soudce	ces	106
judge	eng	soudce	ces	106
Richterin	deu	soudce	ces	106
juge	fra	soudce	ces	106
rechter	nld	soudce	ces	106
juez	spa	soudce	ces	106
judge	eng	soudce	ces	106
juge	fra	soudce	ces	106
rechter	nld	soudce	ces	106
juge	fra	soudce	ces	106
judge	eng	soudce	ces	106
juge	fra	soudce	ces	106
rechter	nld	soudce	ces	106
juez	spa	soudce	ces	106
juez	spa	soudce	ces	106
judge	eng	soudce	ces	106
juge	fra	soudce	ces	106
rechter	nld	soudce	ces	106
Richterin	deu	soudce	ces	106
juge	fra	soudce	ces	106
rechter	nld	soudce	ces	106
jueza	spa	soudce	ces	106
juge	fra	soudce	ces	106
judge	eng	soudce	ces	106
adjudicataire	fra	soudce	ces	106
juge	fra	soudce	ces	106
посредник	rus	soudce	ces	106
comrade	eng	soudruh	ces	106
товарищ	rus	soudruh	ces	106
comrade	eng	soudruh	ces	106
camarade	fra	soudruh	ces	106
Genosse	deu	soudruh	ces	106
camarada	spa	soudruh	ces	106
kameraad	nld	soudruh	ces	106
kornuit	nld	soudruh	ces	106
comrade	eng	soudruh	ces	106
Genosse	deu	soudruh	ces	106
compagnon	fra	soudruh	ces	106
copain	fra	soudruh	ces	106
makker	nld	soudruh	ces	106
camarada	spa	soudruh	ces	106
compañero	spa	soudruh	ces	106
comrade	eng	soudruh	ces	106
камара́д	rus	soudruh	ces	106
това́рищ	rus	soudruh	ces	106
camarada	spa	soudruh	ces	106
Genosse	deu	soudruh	ces	106
Genossin	deu	soudruh	ces	106
camarade	fra	soudruh	ces	106
comrade	eng	soudruh	ces	106
kameraad	nld	soudruh	ces	106
това́рищ	rus	soudruh	ces	106
camarada	spa	soudruh	ces	106
Genosse	deu	soudruh	ces	106
camarade	fra	soudruh	ces	106
compañero	spa	soudruh	ces	106
compañera	spa	soudruh	ces	106
товарищ	rus	soudruh	ces	106
compañero	spa	soudruh	ces	106
camarada	spa	soudruh	ces	106
товарищ	rus	soudruh	ces	106
Begleiter	deu	soudruh	ces	106
Freund	deu	soudruh	ces	106
Gefährte	deu	soudruh	ces	106
Gefährtin	deu	soudruh	ces	106
Genosse	deu	soudruh	ces	106
Genossin	deu	soudruh	ces	106
Kamerad	deu	soudruh	ces	106
Kameradin	deu	soudruh	ces	106
Kumpel	deu	soudruh	ces	106
Mitstreiter	deu	soudruh	ces	106
camerade	eng	soudruh	ces	106
fellow soldier	eng	soudruh	ces	106
friend	eng	soudruh	ces	106
tovarich	eng	soudruh	ces	106
tovarish	eng	soudruh	ces	106
tovarishch	eng	soudruh	ces	106
ami	fra	soudruh	ces	106
camarade	fra	soudruh	ces	106
collègue	fra	soudruh	ces	106
compagne	fra	soudruh	ces	106
compagnon	fra	soudruh	ces	106
compagnon	nld	soudruh	ces	106
kameraad	nld	soudruh	ces	106
kornuit	nld	soudruh	ces	106
maat	nld	soudruh	ces	106
makker	nld	soudruh	ces	106
приятель	rus	soudruh	ces	106
товарищ	rus	soudruh	ces	106
acompañante	spa	soudruh	ces	106
amigo	spa	soudruh	ces	106
camarada	spa	soudruh	ces	106
compañera	spa	soudruh	ces	106
compañero	spa	soudruh	ces	106
contemporary	eng	soudobý	ces	106
contemporary	eng	soudobý	ces	106
contemporary	eng	soudobý	ces	106
contemporary	eng	soudobý	ces	106
contemporain	fra	soudobý	ces	106
contemporain	fra	soudobý	ces	106
contemporain	fra	soudobý	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudit	ces	106
judge	eng	soudkyně	ces	106
Richterin	deu	soudkyně	ces	106
judge	eng	soudkyně	ces	106
judge	eng	soudkyně	ces	106
juge	fra	soudkyně	ces	106
rechter	nld	soudkyně	ces	106
juez	spa	soudkyně	ces	106
Richterin	deu	soudkyně	ces	106
sudʹâ	rus	soudkyně	ces	106
jueza	spa	soudkyně	ces	106
juge	fra	soudkyně	ces	106
jugesse	fra	soudkyně	ces	106
juge	fra	soudec	ces	106
товарищ	rus	soudružka	ces	106
Genossin	deu	soudružka	ces	106
comrade	eng	soudružka	ces	106
камара́д	rus	soudružka	ces	106
това́рищ	rus	soudružka	ces	106
camarada	spa	soudružka	ces	106
Genosse	deu	soudružka	ces	106
Genossin	deu	soudružka	ces	106
camarade	fra	soudružka	ces	106
comrade	eng	soudružka	ces	106
kameraad	nld	soudružka	ces	106
това́рищ	rus	soudružka	ces	106
camarada	spa	soudružka	ces	106
Genosse	deu	soudružka	ces	106
camarade	fra	soudružka	ces	106
compañero	spa	soudružka	ces	106
compañera	spa	soudružka	ces	106
товарищ	rus	soudružka	ces	106
Begleiter	deu	soudružka	ces	106
Freund	deu	soudružka	ces	106
Gefährte	deu	soudružka	ces	106
Gefährtin	deu	soudružka	ces	106
Genosse	deu	soudružka	ces	106
Genossin	deu	soudružka	ces	106
Kamerad	deu	soudružka	ces	106
Kameradin	deu	soudružka	ces	106
Kumpel	deu	soudružka	ces	106
Mitstreiter	deu	soudružka	ces	106
camerade	eng	soudružka	ces	106
fellow soldier	eng	soudružka	ces	106
friend	eng	soudružka	ces	106
tovarich	eng	soudružka	ces	106
tovarish	eng	soudružka	ces	106
tovarishch	eng	soudružka	ces	106
ami	fra	soudružka	ces	106
camarade	fra	soudružka	ces	106
collègue	fra	soudružka	ces	106
compagne	fra	soudružka	ces	106
compagnon	fra	soudružka	ces	106
compagnon	nld	soudružka	ces	106
kameraad	nld	soudružka	ces	106
kornuit	nld	soudružka	ces	106
maat	nld	soudružka	ces	106
makker	nld	soudružka	ces	106
приятель	rus	soudružka	ces	106
товарищ	rus	soudružka	ces	106
acompañante	spa	soudružka	ces	106
amigo	spa	soudružka	ces	106
camarada	spa	soudružka	ces	106
compañera	spa	soudružka	ces	106
compañero	spa	soudružka	ces	106
Privatperson	deu	soukromnice	ces	106
Privatperson	deu	soukromník	ces	106
Privatperson	deu	soukromá osoba	ces	106
judge	eng	souditi	ces	106
Gang	deu	soukolí	ces	106
-e	deu	souboj	ces	106
compatriote	fra	soukmenovec	ces	106
belle-sœur	fra	soukojenka	ces	106
наложница	rus	souložnice	ces	106
concubine	fra	souložnice	ces	106
concubine	eng	souložnice	ces	106
concubina	spa	souložnice	ces	106
coach	eng	soukromý učitel	ces	106
tutor	eng	soukromý učitel	ces	106
Lehrerin	deu	soukromý učitel	ces	106
teacher	eng	soukromý učitel	ces	106
tutor	eng	soukromý učitel	ces	106
professeur	fra	soukromý učitel	ces	106
-	deu	soulož	ces	106
машина	rus	soukromý automobil	ces	106
love	eng	souložit	ces	106
auxiliary	eng	sounáležitý	ces	106
auxiliaire	fra	sounáležitý	ces	106
hulp	nld	sounáležitý	ces	106
kit	eng	souprava	ces	106
kit	eng	souprava	ces	106
kit	eng	souprava	ces	106
соперница	rus	soupeřka	ces	106
rivale	fra	soupeřka	ces	106
adversaire	fra	soupeřka	ces	106
adversaire	fra	soupeř	ces	106
fellow	eng	soupeř	ces	106
adversaire	fra	soupeř	ces	106
adversaire	fra	soupeř	ces	106
opposant	fra	soupeř	ces	106
Wettkämpfer	deu	soupeř	ces	106
adversaire	fra	soupeř	ces	106
opposant	fra	soupeř	ces	106
adversaire	fra	soupeř	ces	106
opposant	fra	soupeř	ces	106
Nachbar	deu	soused	ces	106
buren	nld	soused	ces	106
buur	nld	soused	ces	106
buurman	nld	soused	ces	106
buurvrouw	nld	soused	ces	106
voisin	fra	soused	ces	106
voisine	fra	soused	ces	106
neighbour	eng	soused	ces	106
vecina	spa	soused	ces	106
vecino	spa	soused	ces	106
сосед	rus	soused	ces	106
buren	nld	soused	ces	106
buur	nld	soused	ces	106
buurman	nld	soused	ces	106
buurvrouw	nld	soused	ces	106
voisin	fra	soused	ces	106
voisine	fra	soused	ces	106
neighbor	eng	soused	ces	106
neighbour	eng	soused	ces	106
vecina	spa	soused	ces	106
vecino	spa	soused	ces	106
buren	nld	soused	ces	106
buur	nld	soused	ces	106
buurman	nld	soused	ces	106
buurvrouw	nld	soused	ces	106
voisin	fra	soused	ces	106
voisine	fra	soused	ces	106
neighbor	eng	soused	ces	106
neighbour	eng	soused	ces	106
vecina	spa	soused	ces	106
vecino	spa	soused	ces	106
buren	nld	soused	ces	106
buur	nld	soused	ces	106
buurman	nld	soused	ces	106
buurvrouw	nld	soused	ces	106
voisin	fra	soused	ces	106
voisine	fra	soused	ces	106
neighbor	eng	soused	ces	106
neighbour	eng	soused	ces	106
vecina	spa	soused	ces	106
vecino	spa	soused	ces	106
сосед	rus	soused	ces	106
сосед	rus	soused	ces	106
сосед	rus	soused	ces	106
neighbor	eng	soused	ces	106
neighbour	eng	soused	ces	106
voisin	fra	soused	ces	106
Nachbar	deu	soused	ces	106
vecino	spa	soused	ces	106
neighbor	eng	soused	ces	106
neighbour	eng	soused	ces	106
Nachbar	deu	soused	ces	106
buurman	nld	soused	ces	106
voisin	fra	soused	ces	106
neighbor	eng	soused	ces	106
vecino	spa	soused	ces	106
сосед	rus	soused	ces	106
Nachbar	deu	soused	ces	106
voisin	fra	soused	ces	106
neighbour	eng	soused	ces	106
neighbour	eng	soused	ces	106
Nachbar	deu	soused	ces	106
Nachbarin	deu	soused	ces	106
voisine	fra	soused	ces	106
voisin	fra	soused	ces	106
buurvrouw	nld	soused	ces	106
buurman	nld	soused	ces	106
buur	nld	soused	ces	106
buren	nld	soused	ces	106
сосе́д	rus	soused	ces	106
сосе́дка	rus	soused	ces	106
vecino	spa	soused	ces	106
vecina	spa	soused	ces	106
voisin	fra	soused	ces	106
Nachbar	deu	soused	ces	106
neighbour	eng	soused	ces	106
neighbor	eng	soused	ces	106
buurman	nld	soused	ces	106
vecino	spa	soused	ces	106
neighbour	eng	soused	ces	106
Nachbar	deu	soused	ces	106
voisin	fra	soused	ces	106
сосед	rus	soused	ces	106
vecino	spa	soused	ces	106
Anrainer	deu	soused	ces	106
Nachbar	deu	soused	ces	106
Nachbarin	deu	soused	ces	106
Nebenmann	deu	soused	ces	106
neighbor	eng	soused	ces	106
neighbour	eng	soused	ces	106
voisin	fra	soused	ces	106
voisine	fra	soused	ces	106
buren	nld	soused	ces	106
buuf	nld	soused	ces	106
buur	nld	soused	ces	106
buurman	nld	soused	ces	106
buurvrouw	nld	soused	ces	106
gebuur	nld	soused	ces	106
nabuur	nld	soused	ces	106
сосед	rus	soused	ces	106
vecina	spa	soused	ces	106
Anrainer	deu	soused	ces	106
Nachbar	deu	soused	ces	106
Nachbarin	deu	soused	ces	106
Nebenmann	deu	soused	ces	106
Nächste	deu	soused	ces	106
autrui	fra	soused	ces	106
voisin	fra	soused	ces	106
buuf	nld	soused	ces	106
buur	nld	soused	ces	106
buurman	nld	soused	ces	106
gebuur	nld	soused	ces	106
nabuur	nld	soused	ces	106
сосед	rus	soused	ces	106
buur	nld	soused	ces	106
vecino	spa	soused	ces	106
Nachbar	deu	soused	ces	106
сосед	rus	soused	ces	106
neighbor	eng	soused	ces	106
buurman	nld	soused	ces	106
voisin	fra	soused	ces	106
neighbour	eng	soused	ces	106
neighbour	eng	sousedka	ces	106
neighbor	eng	sousedka	ces	106
соседка	rus	sousedka	ces	106
neighbour	eng	sousedka	ces	106
Nachbarin	deu	sousedka	ces	106
neighbor	eng	sousedka	ces	106
neighbour	eng	sousedka	ces	106
Nachbarin	deu	sousedka	ces	106
neighbour	eng	sousedka	ces	106
voisine	fra	sousedka	ces	106
buurvrouw	nld	sousedka	ces	106
vecina	spa	sousedka	ces	106
neighbour	eng	sousedka	ces	106
Nachbar	deu	sousedka	ces	106
Nachbarin	deu	sousedka	ces	106
voisine	fra	sousedka	ces	106
voisin	fra	sousedka	ces	106
buurvrouw	nld	sousedka	ces	106
buurman	nld	sousedka	ces	106
buur	nld	sousedka	ces	106
buren	nld	sousedka	ces	106
сосе́д	rus	sousedka	ces	106
сосе́дка	rus	sousedka	ces	106
vecino	spa	sousedka	ces	106
vecina	spa	sousedka	ces	106
Nachbarin	deu	sousedka	ces	106
соседка	rus	sousedka	ces	106
vecina	spa	sousedka	ces	106
соседка	rus	sousedka	ces	106
Nachbarin	deu	sousedka	ces	106
neighbour	eng	sousedka	ces	106
neighbor	eng	sousedka	ces	106
voisine	fra	sousedka	ces	106
vecina	spa	sousedka	ces	106
Anrainer	deu	sousedka	ces	106
Nachbar	deu	sousedka	ces	106
Nachbarin	deu	sousedka	ces	106
Nebenmann	deu	sousedka	ces	106
Nächste	deu	sousedka	ces	106
autrui	fra	sousedka	ces	106
voisin	fra	sousedka	ces	106
buuf	nld	sousedka	ces	106
buur	nld	sousedka	ces	106
buurman	nld	sousedka	ces	106
gebuur	nld	sousedka	ces	106
nabuur	nld	sousedka	ces	106
сосед	rus	sousedka	ces	106
Schwester	deu	sourozenci	ces	106
family	eng	sourozenci	ces	106
sister	eng	sourozenci	ces	106
hermana	spa	sourozenci	ces	106
soeur	fra	sourozenci	ces	106
voisin	fra	sousední	ces	106
vecino	spa	sousední	ces	106
neighbour	eng	sousední	ces	106
voisin	fra	sousední	ces	106
Schwester	deu	sourozenec	ces	106
zus	nld	sourozenec	ces	106
zus	nld	sourozenec	ces	106
hermana	spa	sourozenec	ces	106
сестра	rus	sourozenec	ces	106
soeur	fra	sourozenec	ces	106
Schwester	deu	sourozenec	ces	106
сестра́	rus	sourozenec	ces	106
hermana	spa	sourozenec	ces	106
sœur	fra	sourozenec	ces	106
hermana	spa	sourozenec	ces	106
Schwester	deu	sourozenec	ces	106
zus	nld	sourozenec	ces	106
zuster	nld	sourozenec	ces	106
voisin	fra	sousedství	ces	106
сосед	rus	sousedství	ces	106
voisin	fra	sousedství	ces	106
сосед	rus	sousedství	ces	106
voisin	fra	sousedstvo	ces	106
сосед	rus	sousedstvo	ces	106
center	eng	soustředit se	ces	106
contemporary	eng	současník	ces	106
contemporary	eng	současník	ces	106
contemporain	fra	současník	ces	106
Zeitgenosse	deu	současník	ces	106
contemporary	eng	současník	ces	106
contemporary	eng	současník	ces	106
Zeitgenossin	deu	současník	ces	106
Zeitgenosse	deu	současník	ces	106
contemporain	fra	současník	ces	106
tijdgenote	nld	současník	ces	106
tijdgenoot	nld	současník	ces	106
совреме́нник	rus	současník	ces	106
совреме́нница	rus	současník	ces	106
Zeitgenosse	deu	současník	ces	106
contemporary	eng	současník	ces	106
contemporary	eng	současný	ces	106
contemporary	eng	současný	ces	106
contemporain	fra	současný	ces	106
contemporary	eng	současný	ces	106
contemporary	eng	současný	ces	106
contemporain	fra	současný	ces	106
contemporain	fra	současný	ces	106
contemporary	eng	současný	ces	106
contemporain	fra	současný	ces	106
contemporary	eng	současný	ces	106
contemporain	fra	současný	ces	106
contemporain	fra	současný	ces	106
contemporain	fra	současný	ces	106
member	eng	součást	ces	106
филин	rus	sova	ces	106
филин	rus	sova	ces	106
-n	deu	sova	ces	106
Wettkämpfer	deu	soutěžící	ces	106
adversaire	fra	soutěžící	ces	106
opposant	fra	soutěžící	ces	106
гонка	rus	soutěž	ces	106
motor	nld	spalovací motor	ces	106
motor	nld	spalovací motor	ces	106
salvatrice	fra	spasitelka	ces	106
specialist	nld	specialista	ces	106
specialist	nld	specialista	ces	106
Experte	deu	specialista	ces	106
expert	nld	specialista	ces	106
Experte	deu	specialista	ces	106
spécialiste	fra	specialista	ces	106
specialist	nld	specialista	ces	106
специали́ст	rus	specialista	ces	106
специали́стка	rus	specialista	ces	106
экспе́рт	rus	specialista	ces	106
specialist	nld	specialista	ces	106
spécialiste	fra	specialista	ces	106
Experte	deu	specialista	ces	106
spécialiste	fra	specialista	ces	106
expert	nld	specialista	ces	106
specialist	nld	specialista	ces	106
academic	eng	spekulativní	ces	106
judge	eng	spekulovat	ces	106
judge	eng	spekulovat	ces	106
заговорщица	rus	spiklenka	ces	106
author	eng	spisovatel	ces	106
writer	eng	spisovatel	ces	106
écrivain	fra	spisovatel	ces	106
écrivain	fra	spisovatel	ces	106
автор	rus	spisovatel	ces	106
author	eng	spisovatel	ces	106
writer	eng	spisovatel	ces	106
écrivain	fra	spisovatel	ces	106
auteur	fra	spisovatel	ces	106
Verfasser	deu	spisovatel	ces	106
Autor	deu	spisovatel	ces	106
auteur	nld	spisovatel	ces	106
opsteller	nld	spisovatel	ces	106
schepper	nld	spisovatel	ces	106
stilist	nld	spisovatel	ces	106
schrijver	nld	spisovatel	ces	106
bedenker	nld	spisovatel	ces	106
schrijfster	nld	spisovatel	ces	106
author	eng	spisovatel	ces	106
writer	eng	spisovatel	ces	106
Verfasser	deu	spisovatel	ces	106
author	eng	spisovatel	ces	106
auteur	fra	spisovatel	ces	106
auteur	nld	spisovatel	ces	106
автор	rus	spisovatel	ces	106
writer	eng	spisovatel	ces	106
Autor	deu	spisovatel	ces	106
Schriftstellerin	deu	spisovatel	ces	106
Autorin	deu	spisovatel	ces	106
auteur	fra	spisovatel	ces	106
écrivain	fra	spisovatel	ces	106
auteur	nld	spisovatel	ces	106
schrijfster	nld	spisovatel	ces	106
schrijver	nld	spisovatel	ces	106
Schriftstellerin	deu	spisovatel	ces	106
writer	eng	spisovatel	ces	106
author	eng	spisovatel	ces	106
auteur	fra	spisovatel	ces	106
écrivain	fra	spisovatel	ces	106
écrivaine	fra	spisovatel	ces	106
schrijver	nld	spisovatel	ces	106
писательница	rus	spisovatel	ces	106
écrivain	fra	spisovatel	ces	106
writer	eng	spisovatel	ces	106
écrivain	fra	spisovatel	ces	106
auteur	nld	spisovatel	ces	106
schrijver	nld	spisovatel	ces	106
writer	eng	spisovatel	ces	106
écrivain	fra	spisovatel	ces	106
schrijver	nld	spisovatel	ces	106
Autor	deu	spisovatel	ces	106
Schriftstellerin	deu	spisovatel	ces	106
Verfasser	deu	spisovatel	ces	106
Verfasserin	deu	spisovatel	ces	106
author	eng	spisovatel	ces	106
composer	eng	spisovatel	ces	106
poet	eng	spisovatel	ces	106
writer	eng	spisovatel	ces	106
auteur	fra	spisovatel	ces	106
écrivain	fra	spisovatel	ces	106
auteur	nld	spisovatel	ces	106
bedenker	nld	spisovatel	ces	106
schrijfster	nld	spisovatel	ces	106
schrijver	nld	spisovatel	ces	106
stilist	nld	spisovatel	ces	106
author	eng	spisovatelka	ces	106
authoress	eng	spisovatelka	ces	106
writer	eng	spisovatelka	ces	106
писательница	rus	spisovatelka	ces	106
писательница	rus	spisovatelka	ces	106
authoress	eng	spisovatelka	ces	106
author	eng	spisovatelka	ces	106
writer	eng	spisovatelka	ces	106
Schriftstellerin	deu	spisovatelka	ces	106
Schriftstellerin	deu	spisovatelka	ces	106
auteur	nld	spisovatelka	ces	106
opsteller	nld	spisovatelka	ces	106
schepper	nld	spisovatelka	ces	106
stilist	nld	spisovatelka	ces	106
schrijver	nld	spisovatelka	ces	106
bedenker	nld	spisovatelka	ces	106
schrijfster	nld	spisovatelka	ces	106
author	eng	spisovatelka	ces	106
authoress	eng	spisovatelka	ces	106
writer	eng	spisovatelka	ces	106
писательница	rus	spisovatelka	ces	106
Autor	deu	spisovatelka	ces	106
Autorin	deu	spisovatelka	ces	106
Merkheft	deu	spisovatelka	ces	106
Notizheft	deu	spisovatelka	ces	106
Schriftstellerin	deu	spisovatelka	ces	106
Verfasser	deu	spisovatelka	ces	106
Verfasserin	deu	spisovatelka	ces	106
author	eng	spisovatelka	ces	106
female author	eng	spisovatelka	ces	106
female writer	eng	spisovatelka	ces	106
writer	eng	spisovatelka	ces	106
auteur	fra	spisovatelka	ces	106
auteure	fra	spisovatelka	ces	106
auteuresse	fra	spisovatelka	ces	106
authoresse	fra	spisovatelka	ces	106
autrice	fra	spisovatelka	ces	106
femme-auteur	fra	spisovatelka	ces	106
écrivain	fra	spisovatelka	ces	106
écrivaine	fra	spisovatelka	ces	106
auteur	nld	spisovatelka	ces	106
notitieboekje	nld	spisovatelka	ces	106
optekenboekje	nld	spisovatelka	ces	106
schrijfster	nld	spisovatelka	ces	106
schrijver	nld	spisovatelka	ces	106
писательница	rus	spisovatelka	ces	106
cuaderno	spa	spisovatelka	ces	106
runaway	eng	splašený	ces	106
runaway	eng	splašený	ces	106
subsidiary	eng	spodní	ces	106
сифон	rus	spodní vtok	ces	106
couple	eng	spojit	ces	106
couple	eng	spojit	ces	106
couple	eng	spojit	ces	106
couple	eng	spojit	ces	106
couple	eng	spojit	ces	106
couple	eng	spojovat	ces	106
couple	eng	spojovat	ces	106
couple	eng	spojovat	ces	106
couple	eng	spojit se	ces	106
couple	eng	spojit se	ces	106
couple	eng	spojit se	ces	106
operator	eng	spojovatelka	ces	106
operator	eng	spojovatelka	ces	106
operator	eng	spojovatelka	ces	106
pupille	fra	spojivky	ces	106
pupil	eng	spojivky	ces	106
friend	eng	spojenec	ces	106
allié	fra	spojenec	ces	106
