src-text	src-lang	tgt-text	tgt-lang	tgt-lang-var
reet	nld	štěrbina	ces	106
hendidura	spa	štěrbina	ces	106
Riss	deu	štěrbina	ces	106
crack	eng	štěrbina	ces	106
fissure	fra	štěrbina	ces	106
reet	nld	štěrbina	ces	106
gap	eng	štěrbina	ces	106
slot	eng	štěrbina	ces	106
tear	eng	štěrbina	ces	106
щель	rus	štěrbina	ces	106
crack	eng	štěrbina	ces	106
fissure	fra	štěrbina	ces	106
reet	nld	štěrbina	ces	106
spleet	nld	štěrbina	ces	106
Riss	deu	štěrbina	ces	106
spleet	nld	štěrbina	ces	106
applicator	eng	štěteček	ces	106
pencil	eng	štěteček	ces	106
кисточка	rus	štěteček	ces	106
кисточка	rus	štěteček	ces	106
помазок	rus	štěteček	ces	106
applicator	eng	štěteček	ces	106
pencil	eng	štěteček	ces	106
applicator	eng	štěteček	ces	106
pencil	eng	štěteček	ces	106
Applikationsgerät	deu	štěteček	ces	106
Applikator	deu	štěteček	ces	106
Wattestäbchen	deu	štěteček	ces	106
cotton bud	eng	štěteček	ces	106
cotton swab	eng	štěteček	ces	106
applicateur	fra	štěteček	ces	106
bâtonnet ouaté	fra	štěteček	ces	106
coton tige	fra	štěteček	ces	106
coton-tige	fra	štěteček	ces	106
wattenstaafje	nld	štěteček	ces	106
аппликатор	rus	štěteček	ces	106
лопаточка	rus	štěteček	ces	106
тупфер	rus	štěteček	ces	106
cotonete	spa	štěteček	ces	106
brush	eng	štětka	ces	106
кисть	rus	štětka	ces	106
щётка	rus	štětka	ces	106
блядь	rus	štětka	ces	106
кисточка	rus	štětka	ces	106
кисть	rus	štětka	ces	106
щетка	rus	štětka	ces	106
brush	eng	štětka	ces	106
Bürste	deu	štětka	ces	106
cepillo	spa	štětka	ces	106
broad	eng	štětka	ces	106
brush	eng	štětka	ces	106
kwast	nld	štětka	ces	106
brush	eng	štětka	ces	106
Bürste	deu	štětka	ces	106
щётка	rus	štětka	ces	106
escobilla	spa	štětka	ces	106
brosse	fra	štětka	ces	106
кисть	rus	štětka	ces	106
cepillo	spa	štětka	ces	106
bug	eng	štěnice	ces	106
chinche	spa	štěnice	ces	106
punaise	fra	štěnice	ces	106
chinche	spa	štěnice	ces	106
bug	eng	štěnice	ces	106
punaise	fra	štěnice	ces	106
chinche	spa	štěnice	ces	106
chinche	spa	štěnice	ces	106
chinche	spa	štěnice	ces	106
bug	eng	štěnice	ces	106
wire	eng	štěnice	ces	106
chinche	spa	štěnice	ces	106
bug	eng	štěnice	ces	106
bug	eng	štěnice	ces	106
punaise	fra	štěnice	ces	106
chinche	spa	štěnice	ces	106
punaise	fra	štěnice	ces	106
chase	eng	štvát	ces	106
chase	eng	štvát	ces	106
chase	eng	štvát	ces	106
chase	eng	štvát	ces	106
chase	eng	štvanice	ces	106
chase	eng	štvanice	ces	106
chase	eng	štvanice	ces	106
chase	eng	štvanice	ces	106
cub	eng	štěně	ces	106
puppy	eng	štěně	ces	106
whelp	eng	štěně	ces	106
cachorro	spa	štěně	ces	106
puppy	eng	štěně	ces	106
whelp	eng	štěně	ces	106
cub	eng	štěně	ces	106
chiot	fra	štěně	ces	106
Welpe	deu	štěně	ces	106
Hündchen	deu	štěně	ces	106
cachorro	spa	štěně	ces	106
cachorro	spa	štěně	ces	106
cachorro	spa	štěně	ces	106
cub	eng	štěně	ces	106
puppy	eng	štěně	ces	106
whelp	eng	štěně	ces	106
Welpe	deu	štěně	ces	106
whelp	eng	štěně	ces	106
puppy	eng	štěně	ces	106
petit	fra	štěně	ces	106
chiot	fra	štěně	ces	106
jong	nld	štěně	ces	106
welp	nld	štěně	ces	106
pup	nld	štěně	ces	106
ščenók	rus	štěně	ces	106
cachorro	spa	štěně	ces	106
chiot	fra	štěně	ces	106
puppy	eng	štěně	ces	106
Hündchen	deu	štěně	ces	106
Welpe	deu	štěně	ces	106
perrito	spa	štěně	ces	106
cachorro	spa	štěně	ces	106
cachorro	spa	štěně	ces	106
Hündchen	deu	štěně	ces	106
Welpe	deu	štěně	ces	106
puppy	eng	štěně	ces	106
chiot	fra	štěně	ces	106
pup	nld	štěně	ces	106
welp	nld	štěně	ces	106
cachorro	spa	štěně	ces	106
Hündchen	deu	štěně	ces	106
Welpe	deu	štěně	ces	106
puppy	eng	štěně	ces	106
chiot	fra	štěně	ces	106
cachorro	spa	štěně	ces	106
doggy	eng	štěně	ces	106
caniche	fra	štěně	ces	106
perrito	spa	štěně	ces	106
chip	eng	štěpina	ces	106
chip	eng	štěpina	ces	106
nip	eng	štípanec	ces	106
nip	eng	štípanec	ces	106
straw man	eng	štróman	ces	106
straw man	eng	štróman	ces	106
trefoil	eng	štírovník	ces	106
жучок	rus	štěnice telefonní	ces	106
деление	rus	štěpení	ces	106
клише	rus	štůček	ces	106
холстик	rus	štůček	ces	106
жетон	rus	štítek s číslem	ces	106
щёлка	rus	štěrbinka	ces	106
ranura	spa	štěbine	ces	106
rendija	spa	štěbine	ces	106
щель	rus	štěbine	ces	106
палка	rus	štáb	ces	106
Stab	deu	štáb	ces	106
nip	eng	štípat	ces	106
stick	eng	štípat	ces	106
sting	eng	štípat	ces	106
nip	eng	štípnout	ces	106
sting	eng	štípnout	ces	106
clip	eng	štípnout	ces	106
sting	eng	štípnutí	ces	106
hair	eng	štětina	ces	106
rank	nld	štíhlý	ces	106
Welpe	deu	štěňátko	ces	106
whelp	eng	štěňátko	ces	106
puppy	eng	štěňátko	ces	106
petit	fra	štěňátko	ces	106
chiot	fra	štěňátko	ces	106
jong	nld	štěňátko	ces	106
welp	nld	štěňátko	ces	106
pup	nld	štěňátko	ces	106
ščenók	rus	štěňátko	ces	106
cachorro	spa	štěňátko	ces	106
Kiesel	deu	štěrk	ces	106
bol	fra	štěstí	ces	106
cul	fra	štěstí	ces	106
punaise	fra	štěnice domácí	ces	106
мегера	rus	štěkna	ces	106
brosse	fra	štětka na holení	ces	106
trama	spa	štěkání	ces	106
лицо	rus	štvanec	ces	106
baiser	fra	šukat	ces	106
baiser	fra	šukat	ces	106
screw	eng	šukat	ces	106
screw	eng	šukat	ces	106
screw	eng	šukat	ces	106
baiser	fra	šukat	ces	106
baiser	fra	šukat	ces	106
baiser	fra	šukat	ces	106
baiser	fra	šukat	ces	106
screw	eng	šukat	ces	106
love	eng	šukat	ces	106
baiser	fra	šukat	ces	106
drawers	eng	šuplíky	ces	106
drawers	eng	šuplíky	ces	106
onderbroek	nld	šuplíky	ces	106
Beinkleid	deu	šuplíky	ces	106
Hose	deu	šuplíky	ces	106
Hosen	deu	šuplíky	ces	106
Pumphose	deu	šuplíky	ces	106
Schlüpfer	deu	šuplíky	ces	106
Schubkästen	deu	šuplíky	ces	106
Slip	deu	šuplíky	ces	106
Unterhose	deu	šuplíky	ces	106
Alan Whickers	eng	šuplíky	ces	106
bloomer	eng	šuplíky	ces	106
cajones	eng	šuplíky	ces	106
chuddies	eng	šuplíky	ces	106
pantaloons	eng	šuplíky	ces	106
panties	eng	šuplíky	ces	106
pants	eng	šuplíky	ces	106
slacks	eng	šuplíky	ces	106
trousers	eng	šuplíky	ces	106
bénard	fra	šuplíky	ces	106
bénoche	fra	šuplíky	ces	106
cache sexe	fra	šuplíky	ces	106
culotte	fra	šuplíky	ces	106
culotte bouffante	fra	šuplíky	ces	106
froc	fra	šuplíky	ces	106
pantalon	fra	šuplíky	ces	106
beenbedekking	nld	šuplíky	ces	106
broek	nld	šuplíky	ces	106
lange broek	nld	šuplíky	ces	106
onderbroek	nld	šuplíky	ces	106
pantalon	nld	šuplíky	ces	106
slip	nld	šuplíky	ces	106
slipje	nld	šuplíky	ces	106
брюки	rus	šuplíky	ces	106
кальсоны	rus	šuplíky	ces	106
нижнее белье	rus	šuplíky	ces	106
трусы	rus	šuplíky	ces	106
шаровары	rus	šuplíky	ces	106
штаны	rus	šuplíky	ces	106
bragas	spa	šuplíky	ces	106
cajones	spa	šuplíky	ces	106
calzoncillos	spa	šuplíky	ces	106
calzón	spa	šuplíky	ces	106
pantalones	spa	šuplíky	ces	106
pantalón	spa	šuplíky	ces	106
slip	spa	šuplíky	ces	106
scale	eng	šupina	ces	106
чешуйка	rus	šupina	ces	106
чешуйка	rus	šupina	ces	106
scale	eng	šupina	ces	106
scurf	eng	šupina	ces	106
Schuppe	deu	šupina	ces	106
scale	eng	šupina	ces	106
Schuppe	deu	šupina	ces	106
scale	eng	šupina	ces	106
scale	eng	šupina	ces	106
Schuppe	deu	šupina	ces	106
scale	eng	šupinka	ces	106
чешуйка	rus	šupinka	ces	106
чешуйка	rus	šupinka	ces	106
scale	eng	šupinka	ces	106
Schuppe	deu	šupinka	ces	106
scale	eng	šupiny	ces	106
scale	eng	šupiny	ces	106
silverfish	eng	šupinušky	ces	106
ящик	rus	šuplík	ces	106
schuif	nld	šuplík	ces	106
я́щик	rus	šuplík	ces	106
Kasten	deu	šuplík	ces	106
Kiste	deu	šuplík	ces	106
case	eng	šuplík	ces	106
ящик	rus	šuplík	ces	106
Schund	deu	šunt	ces	106
Schund	deu	šunt	ces	106
camelote	fra	šunt	ces	106
baratija	spa	šunt	ces	106
lul	nld	šulin	ces	106
член	rus	šulin	ces	106
pico	spa	šulin	ces	106
pito	spa	šulin	ces	106
cock	eng	šulin	ces	106
lul	nld	šulin	ces	106
cock	eng	šulin	ces	106
lul	nld	šulin	ces	106
cock	eng	šulin	ces	106
lul	nld	šulin	ces	106
Stein	deu	šutr	ces	106
pierre	fra	šutr	ces	106
caillou	fra	šutr	ces	106
steen	nld	šutr	ces	106
piedra	spa	šutr	ces	106
boil	eng	šumět	ces	106
buck	eng	švihák	ces	106
dude	eng	švihák	ces	106
buck	eng	švihák	ces	106
dandy	eng	švihák	ces	106
dude	eng	švihák	ces	106
puppy	eng	švihák	ces	106
fat	nld	švihák	ces	106
dandy	nld	švihák	ces	106
modepop	nld	švihák	ces	106
kwast	nld	švihák	ces	106
saletjonker	nld	švihák	ces	106
buck	eng	švihák	ces	106
dude	eng	švihák	ces	106
dresser	eng	švihák	ces	106
dandy	eng	švihák	ces	106
Kerl	deu	švihák	ces	106
dandy	eng	švihák	ces	106
type	fra	švihák	ces	106
dandy	nld	švihák	ces	106
fat	nld	švihák	ces	106
saletjonker	nld	švihák	ces	106
шептун	rus	šuškal	ces	106
chufa	eng	šáchor jedlý	ces	106
earth almond	eng	šáchor jedlý	ces	106
plug	eng	švindl	ces	106
screw	eng	švindlovat	ces	106
reed	eng	šáchoši	ces	10041
dandy	eng	švihácký	ces	106
Schnur	deu	švagrová	ces	106
bug	eng	šváb	ces	106
punaise	fra	šváb	ces	106
chinche	spa	šváb	ces	106
букашка	rus	šváb	ces	106
bug	eng	šváb	ces	106
bug	eng	šváb-animal	ces	106
rope	eng	švihadlo	ces	106
corde	fra	švihadlo	ces	106
жулик	rus	švindlíř	ces	106
Hals	deu	šíje	ces	106
Kragen	deu	šíje	ces	106
nuque	fra	šíje	ces	106
neck	eng	šíje	ces	106
cogote	spa	šíje	ces	106
cuello	spa	šíje	ces	106
ворот	rus	šíje	ces	106
горлышко	rus	šíje	ces	106
шея	rus	šíje	ces	106
nek	nld	šíje	ces	106
nek	nld	šíje	ces	106
шея	rus	šíje	ces	106
шея	rus	šíje	ces	106
затылок	rus	šíje	ces	106
шея	rus	šíje	ces	106
scruff	eng	šíje	ces	106
neck	eng	šíje	ces	106
nuque	fra	šíje	ces	106
Nacken	deu	šíje	ces	106
Genick	deu	šíje	ces	106
Hals	deu	šíje	ces	106
cerviz	spa	šíje	ces	106
neck	eng	šíje	ces	106
Hals	deu	šíje	ces	106
Nacken	deu	šíje	ces	106
nek	nld	šíje	ces	106
nuque	fra	šíje	ces	106
neck	eng	šíje	ces	106
cuello	spa	šíje	ces	106
шея	rus	šíje	ces	106
Hals	deu	šíje	ces	106
neck	eng	šíje	ces	106
cuello	spa	šíje	ces	106
шея	rus	šíje	ces	106
Genick	deu	šíje	ces	106
Nacken	deu	šíje	ces	106
nuque	fra	šíje	ces	106
neck	eng	šíje	ces	106
nek	nld	šíje	ces	106
Genick	deu	šíje	ces	106
Nacken	deu	šíje	ces	106
Hals	deu	šíje	ces	106
nuque	fra	šíje	ces	106
cuello	spa	šíje	ces	106
Genick	deu	šíje	ces	106
Nacken	deu	šíje	ces	106
nuque	fra	šíje	ces	106
затылок	rus	šíje	ces	106
Hals	deu	šíje	ces	106
neck	eng	šíje	ces	106
nek	nld	šíje	ces	106
шея	rus	šíje	ces	106
cuello	spa	šíje	ces	106
Hals	deu	šíje	ces	106
neck	eng	šíje	ces	106
шея	rus	šíje	ces	106
cuello	spa	šíje	ces	106
загривок	rus	šíje	ces	106
Nacken	deu	šíje	ces	106
nuque	fra	šíje	ces	106
cogote	spa	šíje	ces	106
neck	eng	šíje	ces	106
шея	rus	šíje	ces	106
neck	eng	šíje	ces	106
cuello	spa	šíje	ces	106
Nacken	deu	šíje	ces	106
Hals	deu	šíje	ces	106
neck	eng	šíje	ces	106
Nacken	deu	šíje	ces	106
nape of the neck	eng	šíje	ces	106
nuque	fra	šíje	ces	106
Genick	deu	šíje	ces	106
Hals	deu	šíje	ces	106
Nacken	deu	šíje	ces	106
nuque	fra	šíje	ces	106
nek	nld	šíje	ces	106
загривок	rus	šíje	ces	106
затылок	rus	šíje	ces	106
хребет	rus	šíje	ces	106
шея	rus	šíje	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
scheut	nld	šíp	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
-e	deu	šíp	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
flèche	fra	šíp	ces	106
Tasse	deu	šálek	ces	106
beker	nld	šálek	ces	106
kopje	nld	šálek	ces	106
bol	fra	šálek	ces	106
tasse	fra	šálek	ces	106
cup	eng	šálek	ces	106
mug	eng	šálek	ces	106
taza	spa	šálek	ces	106
coupe	fra	šálek	ces	106
Tasse	deu	šálek	ces	106
kop	nld	šálek	ces	106
kopje	nld	šálek	ces	106
tasse	fra	šálek	ces	106
cup	eng	šálek	ces	106
taza	spa	šálek	ces	106
чашка	rus	šálek	ces	106
porringer	eng	šálek	ces	106
teacup	eng	šálek	ces	106
tasse	fra	šálek	ces	106
чашка	rus	šálek	ces	106
чашка	rus	šálek	ces	106
чашка	rus	šálek	ces	106
cup	eng	šálek	ces	106
teacup	eng	šálek	ces	106
porringer	eng	šálek	ces	106
tasse	fra	šálek	ces	106
Tasse	deu	šálek	ces	106
Teetasse	deu	šálek	ces	106
taza	spa	šálek	ces	106
cup	eng	šálek	ces	106
porringer	eng	šálek	ces	106
teacup	eng	šálek	ces	106
Becher	deu	šálek	ces	106
Tasse	deu	šálek	ces	106
kop	nld	šálek	ces	106
tasse	fra	šálek	ces	106
cup	eng	šálek	ces	106
copa	spa	šálek	ces	106
taza	spa	šálek	ces	106
кубок	rus	šálek	ces	106
чашка	rus	šálek	ces	106
drinking vessel	eng	šálek	ces	106
coupe	fra	šálek	ces	106
Schale	deu	šálek	ces	106
bowl	eng	šálek	ces	106
piala	rus	šálek	ces	106
bacía	spa	šálek	ces	106
Tasse	deu	šálek	ces	106
cup	eng	šálek	ces	106
coupe	fra	šálek	ces	106
ку́бок	rus	šálek	ces	106
copa	spa	šálek	ces	106
Kelch	deu	šálek	ces	106
Tasse	deu	šálek	ces	106
Becher	deu	šálek	ces	106
tasse	fra	šálek	ces	106
kopje	nld	šálek	ces	106
jat	nld	šálek	ces	106
tas	nld	šálek	ces	106
mok	nld	šálek	ces	106
beker	nld	šálek	ces	106
kop	nld	šálek	ces	106
ча́шка	rus	šálek	ces	106
ча́ша	rus	šálek	ces	106
taza	spa	šálek	ces	106
Tasse	deu	šálek	ces	106
cup	eng	šálek	ces	106
tasse	fra	šálek	ces	106
чашка	rus	šálek	ces	106
taza	spa	šálek	ces	106
чашка	rus	šálek	ces	106
tasse	fra	šálek	ces	106
Tasse	deu	šálek	ces	106
cup	eng	šálek	ces	106
kopje	nld	šálek	ces	106
kop	nld	šálek	ces	106
чашка	rus	šálek	ces	106
jícara	spa	šálek	ces	106
cubilete	spa	šálek	ces	106
taza	spa	šálek	ces	106
чашка	rus	šálek	ces	106
cup	eng	šálek	ces	106
Tasse	deu	šálek	ces	106
tasse	fra	šálek	ces	106
kopje	nld	šálek	ces	106
Napf	deu	šálek	ces	106
Suppengericht	deu	šálek	ces	106
Suppennapf	deu	šálek	ces	106
bowl	eng	šálek	ces	106
escudilla	spa	šálek	ces	106
Cups	deu	šálek	ces	106
cups	eng	šálek	ces	106
tasses	fra	šálek	ces	106
cup	nld	šálek	ces	106
чашки	rus	šálek	ces	106
tazas	spa	šálek	ces	106
Libelle	deu	šídlo	ces	106
Wasserjungfer	deu	šídlo	ces	106
libel	nld	šídlo	ces	106
waterjuffer	nld	šídlo	ces	106
libellule	fra	šídlo	ces	106
dragonfly	eng	šídlo	ces	106
caballito del diablo	spa	šídlo	ces	106
libélula	spa	šídlo	ces	106
стрекоза	rus	šídlo	ces	106
стрекоза	rus	šídlo	ces	106
юла	rus	šídlo	ces	106
Libelle	deu	šídlo	ces	106
libellule	fra	šídlo	ces	106
Wasserjungfer	deu	šídlo	ces	106
Libelle	deu	šídlo	ces	106
dragonfly	eng	šídlo	ces	106
waterjuffer	nld	šídlo	ces	106
libel	nld	šídlo	ces	106
стрекоза	rus	šídlo	ces	106
libélula	spa	šídlo	ces	106
poinçon	fra	šídlo	ces	106
tack	eng	šít	ces	106
doek	nld	šátek	ces	106
kleed	nld	šátek	ces	106
laken	nld	šátek	ces	106
cloth	eng	šátek	ces	106
mouchoir	fra	šátek	ces	106
mouchoir	fra	šátek	ces	106
mouchoir	fra	šátek	ces	106
briar	eng	šípek	ces	106
brier	eng	šípek	ces	106
hip	eng	šípek	ces	106
rose hip	eng	šípek	ces	106
шиповник	rus	šípek	ces	106
шиповник	rus	šípek	ces	106
briar	eng	šípek	ces	106
brier	eng	šípek	ces	106
hip	eng	šípek	ces	106
rose hip	eng	šípek	ces	106
Hagebutte	deu	šípek	ces	106
briar	eng	šípek	ces	106
brier	eng	šípek	ces	106
rose hip	eng	šípek	ces	106
hip	eng	šípek	ces	106
Hagebutte	deu	šípek	ces	106
cynorrhodon	fra	šípek	ces	106
rozenbottel	nld	šípek	ces	106
rosehip	eng	šípek	ces	106
Hagebutte	deu	šípek	ces	106
gratte-cul	fra	šípek	ces	106
cynorrhodon	fra	šípek	ces	106
fruit d'églantier	fra	šípek	ces	106
rozenbottel	nld	šípek	ces	106
шиповник	rus	šípek	ces	106
плод шипо́вника	rus	šípek	ces	106
escaramujo	spa	šípek	ces	106
rose	eng	šípek	ces	106
rose	fra	šípek	ces	106
rosier	fra	šípek	ces	106
rozenstruik	nld	šípek	ces	106
roos	nld	šípek	ces	106
роза	rus	šípek	ces	106
rosal	spa	šípek	ces	106
rosa	spa	šípek	ces	106
Hagebutte	deu	šípek	ces	106
cynorhodon	fra	šípek	ces	106
cynorrhodon	fra	šípek	ces	106
fruit d’églantier	fra	šípek	ces	106
gratte-cul	fra	šípek	ces	106
rozenbottel	nld	šípek	ces	106
cinorrodón	spa	šípek	ces	106
cups	eng	šálky	ces	106
cups	eng	šálky	ces	106
demitasse	eng	šáleček	ces	106
чашечка	rus	šáleček	ces	106
demitasse	eng	šáleček	ces	106
Tässchen	deu	šáleček	ces	106
demitasse	eng	šáleček	ces	106
Mokkatasse	deu	šáleček	ces	106
guvnor	eng	šéfík	ces	106
guvnor	eng	šéfík	ces	106
head	eng	šéf	ces	106
head	eng	šéf	ces	106
head	eng	šéf	ces	106
Leiter	deu	šéf	ces	106
Leiter	deu	šéf	ces	106
head	eng	šéf	ces	106
hoofd	nld	šéf	ces	106
hairbreadth	eng	šířka vlasu	ces	106
hairbreadth	eng	šířka vlasu	ces	106
hairbreadth	eng	šířka vlasu	ces	106
Pudel	deu	šípověnka vrbová	ces	106
шиповник	rus	šípkový keř	ces	106
шиповник	rus	šípkový keř	ces	106
rosehip	eng	šípkový keř	ces	106
escaramujo	spa	šípkový keř	ces	106
передача	rus	šíření	ces	106
extension	eng	šíření	ces	106
размер	rus	šíře	ces	106
idiot	fra	šílený	ces	106
carriage	eng	šéza	ces	10041
dragonfly	eng	šêdlo	ces	10041
шиповник	rus	šípková růže	ces	106
report	eng	šířit	ces	106
cord	eng	šňůra	ces	106
string	eng	šňůra	ces	106
leash	eng	šňůra	ces	106
line	eng	šňůra	ces	106
leash	eng	šňůra	ces	106
lace	eng	šňůra	ces	106
бечевка	rus	šňůra	ces	106
верёвка	rus	šňůra	ces	106
завязка	rus	šňůra	ces	106
шнур	rus	šňůra	ces	106
верёвка	rus	šňůra	ces	106
нитка	rus	šňůra	ces	106
поводок	rus	šňůra	ces	106
шнур	rus	šňůra	ces	106
веревка	rus	šňůra	ces	106
cord	eng	šňůra	ces	106
lace	eng	šňůra	ces	106
lead	eng	šňůra	ces	106
leash	eng	šňůra	ces	106
line	eng	šňůra	ces	106
rope	eng	šňůra	ces	106
string	eng	šňůra	ces	106
twist	eng	šňůra	ces	106
corde	fra	šňůra	ces	106
ligne	fra	šňůra	ces	106
Kordel	deu	šňůra	ces	106
Leine	deu	šňůra	ces	106
Schnur	deu	šňůra	ces	106
cordón	spa	šňůra	ces	106
cuerda	spa	šňůra	ces	106
cord	eng	šňůra	ces	106
leash	eng	šňůra	ces	106
line	eng	šňůra	ces	106
string	eng	šňůra	ces	106
corde	fra	šňůra	ces	106
rope	eng	šňůra	ces	106
cuerda	spa	šňůra	ces	106
верёвка	rus	šňůra	ces	106
cord	eng	šňůra	ces	106
Schnur	deu	šňůra	ces	106
Kordel	deu	šňůra	ces	106
corde	fra	šňůra	ces	106
шнур	rus	šňůra	ces	106
верёвка	rus	šňůra	ces	106
cordón	spa	šňůra	ces	106
cuerda	spa	šňůra	ces	106
cord	eng	šňůra	ces	106
шнур	rus	šňůra	ces	106
string	eng	šňůra	ces	106
Saite	deu	šňůra	ces	106
Schnur	deu	šňůra	ces	106
corde	fra	šňůra	ces	106
draad	nld	šňůra	ces	106
шнур	rus	šňůra	ces	106
верёвка	rus	šňůra	ces	106
бечёвка	rus	šňůra	ces	106
mecate	spa	šňůra	ces	106
cuerda	spa	šňůra	ces	106
cordel	spa	šňůra	ces	106
rope	eng	šňůra	ces	106
corde	fra	šňůra	ces	106
веревка	rus	šňůra	ces	106
mecate	spa	šňůra	ces	106
cuerda	spa	šňůra	ces	106
Litze	deu	šňůra	ces	106
Schnur	deu	šňůra	ces	106
cord	eng	šňůra	ces	106
line	eng	šňůra	ces	106
rope	eng	šňůra	ces	106
string	eng	šňůra	ces	106
twine	eng	šňůra	ces	106
corde	fra	šňůra	ces	106
веревка	rus	šňůra	ces	106
шнур	rus	šňůra	ces	106
шнурок	rus	šňůra	ces	106
cuerda	spa	šňůra	ces	106
завязка	rus	šňůrka	ces	106
тесёмка	rus	šňůrka	ces	106
шнурок	rus	šňůrka	ces	106
завязка	rus	šňůrka	ces	106
тесёмка	rus	šňůrka	ces	106
шнурок	rus	šňůrka	ces	106
cordelette	fra	šňůrka	ces	106
Schnürchen	deu	šňůrka	ces	106
Tabak	deu	šňupavý tabák	ces	106
tabac	fra	šňupavý tabák	ces	106
tabaco	spa	šňupavý tabák	ces	106
tobacco	eng	šňupavý tabák	ces	106
jacket	eng	šôpka	ces	10041
clip	eng	ščépnót	ces	10041
scale	eng	šôpina	ces	10041
cuerda	spa	šňůra na prádlo	ces	106
elbow	eng	šťouchat loktem	ces	106
elbow	eng	šťouchat loktem	ces	106
halcyon	eng	šťastný	ces	106
-	deu	šťovík	ces	106
butcherbird	eng	ťuhýk	ces	106
butcherbird	eng	ťuhýk	ces	106
butcherbird	eng	ťuhýk	ces	106
butcherbird	eng	ťuhýk	ces	106
простофиля	rus	ťulpas	ces	106
bump	eng	ťuknutí	ces	106
operculum	eng	žaberní víčko	ces	106
operculum	eng	žaberní víčko	ces	106
thong	eng	žabky	ces	106
Magen	deu	žaludek	ces	106
Magen	deu	žaludek	ces	106
Magen	deu	žaludek	ces	106
belly	eng	žaludek	ces	106
langue	fra	žaludek	ces	106
Herz	deu	žaludek	ces	106
Hirn	deu	žaludek	ces	106
Leber	deu	žaludek	ces	106
Lunge	deu	žaludek	ces	106
Magen	deu	žaludek	ces	106
Niere	deu	žaludek	ces	106
Zunge	deu	žaludek	ces	106
abats	fra	žaludek	ces	106
cervelle	fra	žaludek	ces	106
foie	fra	žaludek	ces	106
mou	fra	žaludek	ces	106
rognon	fra	žaludek	ces	106
tripes	fra	žaludek	ces	106
offal	eng	žaludek	ces	106
corazón	spa	žaludek	ces	106
hígado	spa	žaludek	ces	106
lengua	spa	žaludek	ces	106
riñón	spa	žaludek	ces	106
sesos	spa	žaludek	ces	106
tripa	spa	žaludek	ces	106
coeur	fra	žaludek	ces	106
bofe	spa	žaludek	ces	106
menudos	spa	žaludek	ces	106
Fleischabfall	deu	žaludek	ces	106
brain as food	eng	žaludek	ces	106
heart as food	eng	žaludek	ces	106
kidney as food	eng	žaludek	ces	106
liver as food	eng	žaludek	ces	106
lung as food	eng	žaludek	ces	106
stomach as food	eng	žaludek	ces	106
tongue as food	eng	žaludek	ces	106
asadura	spa	žaludek	ces	106
despojos comestibles	spa	žaludek	ces	106
живот	rus	žaludek	ces	106
tummy	eng	žaludek	ces	106
belly	eng	žaludek	ces	106
Magen	deu	žaludek	ces	106
Bauch	deu	žaludek	ces	106
Magen	deu	žaludek	ces	106
buik	nld	žaludek	ces	106
ventre	fra	žaludek	ces	106
Magen	deu	žaludek	ces	106
Magen	deu	žaludek	ces	106
Bauch	deu	žaludek	ces	106
Magen	deu	žaludek	ces	106
buik	nld	žaludek	ces	106
barriga	spa	žaludek	ces	106
Magen	deu	žaludek	ces	106
живот	rus	žaludek	ces	106
Magen	deu	žaludek	ces	106
Bauch	deu	žaludek	ces	106
Magen	deu	žaludek	ces	106
papo	spa	žaludek	ces	106
Bauch	deu	žaludek	ces	106
Magen	deu	žaludek	ces	106
acorn	eng	žalud	ces	106
acorn	eng	žalud	ces	106
acorn	eng	žalud	ces	106
acorn	eng	žalud	ces	106
acorn	eng	žalud	ces	106
acorn	eng	žalud	ces	106
acorn	eng	žalud	ces	106
acorn	eng	žalud	ces	106
acorn	eng	žalud	ces	106
Leiter	deu	žebřík	ces	106
ladder	nld	žebřík	ces	106
échelle	fra	žebřík	ces	106
ladder	eng	žebřík	ces	106
escalera	spa	žebřík	ces	106
лесенка	rus	žebřík	ces	106
лестница	rus	žebřík	ces	106
лестница	rus	žebřík	ces	106
стремянка	rus	žebřík	ces	106
ladder	eng	žebřík	ces	106
échelle	fra	žebřík	ces	106
Leiter	deu	žebřík	ces	106
escala	spa	žebřík	ces	106
escalera	spa	žebřík	ces	106
ladder	nld	žebřík	ces	106
ladder	eng	žebřík	ces	106
Leiter	deu	žebřík	ces	106
trap	nld	žebřík	ces	106
échelle	fra	žebřík	ces	106
ladder	eng	žebřík	ces	106
escalera	spa	žebřík	ces	106
лестница	rus	žebřík	ces	106
Leiter	deu	žebřík	ces	106
ladder	eng	žebřík	ces	106
échelle	fra	žebřík	ces	106
leer	nld	žebřík	ces	106
ladder	nld	žebřík	ces	106
léstnica-stremấnka	rus	žebřík	ces	106
escala	spa	žebřík	ces	106
escalera portátil	spa	žebřík	ces	106
escalera de mano	spa	žebřík	ces	106
ladder	eng	žebřík	ces	106
Leiter	deu	žebřík	ces	106
échelle	fra	žebřík	ces	106
ladder	nld	žebřík	ces	106
ле́стница	rus	žebřík	ces	106
